table_name,json_line
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_2a4489e42843"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_f696501a4924"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_4b4e3da6fa0d"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_9f96439a878d"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_0097ee24a7d8"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_d8425433ff23"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_38734acd2ad5"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_67f66bb3a90c"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_8a7ee5823f94"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_7877bf51d399"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_7c0e642e75c4"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_060275945854"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_3bfa675934c9"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_d96665c3d4e0"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_cff147a0f95b"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_b00d5e1d52a0"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_9e95f7da8659"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_b25d1d5139c0"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_cc366f5a63be"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_8f1513cdbb60"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_c3ea51b89e05"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_229abfb47230"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_b6d5dbd9d12f"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_71e6952ced63"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Review edge prevents auto-execution from advisory memory."", ""edge_id"": ""EDGE_da00823b76f7"", ""edge_type"": ""REQUIRES_REVIEW"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_71e6952ced63"", ""target_entity_type"": ""GovernanceRule"", ""target_memory_id"": ""human_approval_required"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_884c54e95f46"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_07cda49893c5"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_5197f2a83ab5"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_b020bff76a69"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_d21639d2eb47"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_42f9993c7560"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Review edge prevents auto-execution from advisory memory."", ""edge_id"": ""EDGE_700f5820998d"", ""edge_type"": ""REQUIRES_REVIEW"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_42f9993c7560"", ""target_entity_type"": ""GovernanceRule"", ""target_memory_id"": ""human_approval_required"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_58a602029205"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_9570dead82af"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_c68629a9f5f2"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_61853573962f"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_b4c32d4fdf76"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_148722b558cb"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_98bbef3c1f25"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_1e5b660d08d9"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_443fbf6b027a"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_7138692bc71f"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_2a4f32159148"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_0ce0bb6b675d"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_ee140510982d"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_a9658ed8aa9c"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_19fa8ff545cc"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_17fa6556a0cf"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_c96e5f607155"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_42c9277c14c4"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_8a0e72950b42"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_0b026f4c4138"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_b602ee1f4520"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_491715dd7385"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_8892f617f147"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_a2b66df22a32"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_bdfade182db5"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_0e47c9a42f83"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_7534bc467c2d"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_ad7c1001ae47"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_6135535d80c8"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_6d417ea51c00"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_191cb664dc21"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_f8623fe7503b"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_b460fddc4772"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_1206acff45f7"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_79faf40c2961"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_d451f76f256c"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_d4167bad15ab"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_12084c87068b"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
